,0,1,2
256,فلم#3 يغضب#3 إبراهيم#3 لأنه#3 كان#3 أعرف#3 بها#3 من#3 أن#3 يثيره#3 كلامها#3 ولم#3 يزد#3 على#3 أن#3 قال#3 لها#3 وما#3 الضرر#3,0,3
257,الضرر#3,0,3
258,أحذر#4 أن#3 تصنع#3 هذا#3 هنا#3,0,3
259,لقد#3 كان#3 أحمد#3 خادمنا#3 عائدا#3 على#3 حماره#3 من#3 المحطة#3 في#3 بعض#3 الليالي#3,0,3
260,فلما#3 دنا#3 من#3 البيت#3 وقف#3 الحمار#3 بغتة#4,0,3
261,ونشر#3 أذنيه#3 وأدار#3 رأسه#3,0,3
262,ونظر#3 أحمد#3 فإذا#4 الطريق#3 قد#3 سده#3 مارد#4,0,3
263,ولكن#3 الله#3 ألهمه#4 أن#3 يتلو#3 آيات#3 من#3 كتاب#3 الله#3,0,3
264,وأن#3 يستحث#4 الحمار#3 فنجا#3 ولم#3 يكد#4,0,3
265,فحاذر#3 أن#3 تخرج#3 في#3 الليل#3 وحدك#4,0,3
266,إنك#3 لست#3 في#3 مصر#3,0,3
267,ولا#3 آمن#3 عليك#3 إن#3 خرجت#3,0,3
268,وسأمر#3 على#3 الخدم#3 أن#3 يخبروني#3 كلما#3 هممت#4 بذلك#4,0,3
269,يجب#3 أن#3 تعود#3 سليما#3 إلى#3 بيتك#3,0,3
271,وكانوا#3 قد#3 فرغوا#3 من#3 الطعام#3,0,3
272,فمضت#4 به#3 شوشو#3 إلى#3 غرفة#3 أخرى#3,0,3
273,وجلست#3 إلى#3 جانبه#3 تستخبره#5 عن#3 المستشفى#3,0,3
274,وكيف#3 كان#3 يقضي#3 لياليه#3 فيها#3,0,3
275,ومن#3 كان#3 يؤنسه#4 في#3 وحدته#4,0,3
276,وكان#3 يوجز#3 ما#3 استطاع#3 في#3 أجوبته#3,0,3
277,وتأبى#3 هي#3 إلا#3 الإطناب#5 وتلح#3 فيه#3 قل#3 لي#3,0,3
278,قل#3 بالله#3 (#3 وأحاطت#3 عنقه#3 بذراعها#3 اليمنى#3 )#3 أكنت#3 تقضي#3 الليل#3 كله#3 وحدك#4,0,3
279,نعم#3,0,3
280,ألا#3 يجالسك#3 أحد#3,0,3
281,الزوار#3,0,3
282,وإذا#3 لم#3 يزرك#3 أحد#3,0,3
283,أنا#3 أحب#3 الوحدة#4,0,3
284,ولكن#3 هبني#5 مكانك#3,0,3
285,فأنا#3 لا#3 أحب#3 الوحدة#4 ولا#3 أطيقها#4,0,3
286,هناك#3 الممرضات#3,0,3
287,آه#3,0,3
288,أهن#3 شابات#3 أم#3 عجائز#3,0,3
289,لا#3 أعرف#3 إلا#3 المستشفى#3 الذي#3 كنت#3 فيه#3,0,3
290,حدثني#3 عنه#3 إذا#3,0,3
291,لماذا#3 لا#3 تتكلم#3,0,3
292,إن#3 هذه#3 ليست#3 عادتك#3,0,3
293,أهناك#3 شيء#3 لا#3 يصح#3 أن#3 أعرفه#3,0,3
294,كلا#3,0,3
295,إذا#3 لماذا#3 تأبى#3 الكلام#3 عن#3 المستشفي#3,0,3
296,لأنها#3 ذكرى#3,0,3
297,تؤلمنى#3,0,3
298,هذا#3 صحيح#3,0,3
299,ولكنك#3 جدير#3 بأن#3 تحمد#3 الله#3 على#3 شفائك#3 مع#3 ذلك#3,0,3
300,فصمت#3 قليلا#3 وقال#3 وهو#3 مطرق#5 لا#3 أدري#3,0,3
301,فاعتدلت#3 ونظرت#3 إليه#3 بعينيها#3 العميقتين#3,0,3
302,ووضعت#3 يمناها#3 على#3 جبينه#3,0,3
303,ورفعت#3 رأسه#3 وسألته#3 كيف#3 لا#3 تدري#3,0,3
304,لست#3 أفهم#3,0,3
305,فقال#3 وجفنه#3 مرخى#5,0,3
306,ونظرته#3 إلى#3 الأرض#3,0,3
307,وإصبعه#3 ينفض#3 السيجارة#3,0,3
308,شوشو#3,0,3
309,اسمعي#3,0,3
310,إنك#3 لا#3 تزالين#3 صغيرة#3,0,3
311,كلا#3,0,3
312,لست#3 صغيرة#3,0,3
313,أنا#3 أطول#3 منك#3,0,3
314,أما#3 ترى#3,0,3
315,ونهضت#3 ورفعت#3 أطراف#4 كفيها#3 إلى#3 كتفيها#3,0,3
316,وعيناها#3 إلى#3 صدرها#3 ثم#3 هوت#4 يديها#3 إلى#3 ركبتيها#3 ووضعتهما#3 عليهما#3,0,3
317,وانحنت#3 إليه#3,0,3
318,وحدقت#3 في#3 وجهه#3 باسمة#3,0,3
319,وهمت#4 بالكلام#4,0,3
320,ولكن#3 هيئته#4 صدتها#4,0,3
321,فأسرعت#3 إلى#3 مكانها#3 بجانبه#3 وجذبته#4 من#3 كتفه#3 وقالت#3 مالك#3,0,3
322,قل#3 لي#3,0,3
323,فقال#3 وهو#3 منحن#3 إلى#3 الأرض#3 لا#3 شيء#3,0,3
324,اطمئني#3,0,3
325,كل#3 شيء#3,0,3
326,كل#3 ماذا#3,0,3
327,فنهض#3 ومضى#4 إلى#3 النافذة#3 ويداه#3 في#3 جيبي#3 معطفه#3,0,3
328,وجعل#3 ينظر#3 من#3 خلال#3 الزجاج#3 دون#4 أن#3 يرى#3 شيئا#3,0,3
329,ولحقت#3 به#3 ووقفت#3 إلى#3 يساره#3 هنيهة#5,0,3
330,فلما#3 لم#3 يلتفت#4 إليها#3 طوقته#4 بذراعيها#3 وقالت#3 وهي#3 تجذبه#4 جذبة#4 بعد#3 كل#3 كلمة#3 إبراهيم#3,0,3
331,ابن#3 خالتي#3,0,3
332,مالك#3,0,3
333,تكلم#3,0,3
334,لست#3 أفهم#3,0,3
335,ربما#3 كان#3 خيرا#3 لك#3 ألا#3 تفهميني#3,0,3
336,فأدارت#3 إليه#3 وجهها#3 وقالت#3 ولكني#3 لا#3 أستطيع#3 أن#3 أراك#3 هكذا#3,0,3
337,ألست#3 بنت#3 خالتك#3,0,3
338,أم#3 أنت#3 تستصغرنى#4,0,3
339,كلا#3 يا#3 شوشو#3,0,3
340,قل#3 لي#3 إذا#3 ولا#3 تدعني#5 أتألم#3 من#5 أجلك#5 هكذا#3 بسبب#3 جهلي#3 ما#3 يؤلمك#3,0,3
341,ماذا#3 أقول#3,0,3
342,لقد#3 دخلت#3 المستشفى#3 لأتداوى#4 من#3 مرض#3 فشفيت#3,0,3
343,ولكني#3 خرجت#3 بمرض#3 جديد#3 شر#3 ما#3 فيه#3 أنه#3 لاطبيب#3 له#3,0,3
344,إلا#3,0,3
345,إلا#3 من#3,0,3
346,قل#3 أسرع#3,0,3
347,لا#3 أقوى#3 على#3 أكثر#3 من#3 هذا#3 يا#3 شوشو#3,0,3
348,بل#3 أقول#3 إني#3 ما#3 أتيت#3 إلى#3 هنا#3 إلا#3 لأتداوى#4 ولكن#3 بلا#3 جدوى#4 على#3 ما#3 يظهر#3,0,3
349,فجرى#3 ببال#3 شوشو#3 خاطر#3 لمحت#3 إليه#3 ومنعها#3 الحياء#3 والأدب#5 والمحافظة#3 على#3 كرامة#3 ابن#3 خالتها#3 أن#3 تفصح#3 عنه#3 وجعلت#3 تتمتم#3 آ#3,0,3
350,سامحني#3 ولكن#3 أأنت#3 في#3 حاجة#3 إلى#3,0,3
351,ما#3,0,3
352,فالتفت#4 إليها#3 بسرعة#3 وقد#3 أدرك#3 غرضها#3 ولم#3 يدعها#5 تتم#3 الكلمة#3 وصاح#3 وقد#3 فاضت#4 نفسه#3 بالإحساس#3 المكتوم#3,0,3
353,يا#3 بلهاء#3,0,3
354,وانطلق#4 هاربا#3 من#3 الغرفة#3,0,3
355,وخلفها#4 واقفة#3 مبهوتة#5 واجمة#5 تحملق#4 في#3 أثره#3 وفمها#3 مفتوح#3 من#3 الدهشة#3,0,3
356,حتى#3 كأنما#3 أحالها#4 بصيحته#3 هذه#3 تمثالا#3 للبلاهة#3,0,3
357,,0,3
358,الفصل#3 الرابع#3,0,4
359,إلى#3 أن#3 يفيح#3 النهار#3 وتنهزم#3 الظلال#3 اذهب#3 إلى#3 جبل#3 المر#3 وإلى#3 تل#3 اللبان#3,0,4
360,قبل#3 أن#3 نتقدم#3 بخطوة#3 أخرى#3 في#3 هذا#3 التاريخ#3 —#3 أو#3 في#3 هذه#3 الفترة#3 من#3 حياة#3 صاحبنا#3 إبراهيم#3 —#3 نكر#5 راجعين#3 بالقارئ#3 بضعة#3 أسابيع#3 لنجلو#4 ما#3 عساه#3 يكون#3 مشكلا#4 مما#3 أسلفنا#4 قصة#5 في#3 الفصل#3 السابق#3,0,4
361,وهي#3 أوبة#5 تردنا#3 إلى#3 أيام#3 عشرة#3 قضاها#3 في#3 مستشفي#3 لا#3 حاجة#3 بنا#3 إلى#3 اسمه#3 إذ#3 كنا#3 لن#3 نعود#3 إليه#3 مرة#3 ثانية#3,0,4
362,وكانت#3 طلبتنا#5 عنده#3 قد#3 زايلته#5,0,4
363,وكان#3 كبير#3 الأطباء#3 صديقا#3 لإبراهيم#3 فأوصى#3 به#3 الخدم#3 والممرضات#3,0,4
364,وأطلق#3 له#3 الحرية#3 في#3 استقبال#3 الزوار#3,0,4
365,وأمرهم#3 أن#3 يتوخوا#4 في#3 ذلك#3 مرضاته#4,0,4
366,وكان#3 هذا#3 شرط#3 إبراهيم#3 لما#3 ألح#3 عليه#3 الطبيب#3 أن#3 يجري#3 له#3 العملية#3,0,4
367,فقبله#3 واكتفى#4 بأن#3 ينبه#3 إلى#3 وجوب#4 الإقلال#4 من#3 تقبل#3 الزيارات#3 في#3 الأيام#3 الأولى#3 على#3 الأقل#3,0,4
368,وفى#3 صباح#3 اليوم#3 المضروب#5 للعملية#3 ذهب#3 إبراهيم#3 وحده#4 إلى#3 المستشفى#3 دون#4 أن#3 يخبر#3 أمه#3 أو#3 ابنه#3,0,4
369,وهما#3 كل#3 أهل#3 بيته#3 إذا#3 أسقطنا#3 الخدم#3 —#3 كأنه#3 ماض#3 إلى#3 عمله#3,0,4
370,وتقدم#3 إلى#3 غرفة#3 الجراحة#3 بجأش#4 رابط#4 ونفس#3 —#3 لا#3 نقول#3 مطمئنة#3 —#3 ولكنا#3 نقول#3 غير#3 مكترثة#4 لما#3 عساه#3 أن#3 يكون#3,0,4
371,ومع#3 أن#3 الطبيب#3 احتاج#3 أن#3 ينشقه#5 مقدارا#3 كبيرا#3 من#3 الكلوروفورم#3,0,4
372,فإنه#3 لم#3 يكد#4 يغسل#3 يديه#3 حتى#3 كان#3 إبراهيم#3 قد#3 فتح#3 عينيه#3 وأفاق#3 إلى#3 حد#3 كببر#5,0,4
373,فحملوه#3 وهو#3 متنبه#3 ووضعوه#3 في#3 سريره#3 وتركوا#3 إلى#3 جانبه#3 ممرضة#3 تعنى#3 به#3,0,4
374,فلبث#4 نحو#4 ساعة#3 لا#3 يتحرك#3 ولا#3 يتكلم#3 ولا#3 يصنع#3 أكثر#3 من#3 أن#3 يدير#3 عينيه#3 في#3 السقف#3 والجدران#3 أو#3 يرفع#3 يديه#3 من#3 حين#3 إلى#3 حين#3 ويمسح#3 جبينه#3 لغرض#3 واحد#3 هو#3 أن#3 يثبت#3 لممرضته#3 أنه#3 مفيق#5,0,4
375,وهي#3 تحدجه#5 بنظرها#3 ولا#3 تكاد#4 تحول#3 نظرها#3 عنه#3 كأنما#3 تعجب#3 لجلده#4,0,4
376,ثم#3 لفت#4 وجهه#3 فجأة#3 وقال#3 ما#3 اسمك#3,0,4
377,ولم#3 يكن#3 ذلك#3 منه#3 التفات#3 سائل#3 عادي#3 بل#3 كان#3 أشبه#3 بحركة#3 متوجع#5,0,4
378,ويظهر#3 أن#3 هذا#3 آخر#3 ما#3 كانت#3 تنتظر#3 أن#3 يسألها#3 عنه#3,0,4
379,فلم#3 تجد#3 الجواب#3 حاضرا#3 وتلعثمت#4 وهي#3 تخبره#3 أن#3 اسمها#3 ماري#3 وحول#3 وجهه#3 عنها#3 قبل#3 أن#3 تنطق#3 وعاد#3 إلى#3 صمته#3,0,4
380,وكأنما#3 توهمت#3 أنه#3 لم#3 يسمع#3 وخشيت#3 أن#3 يسوءه#3 حسبانه#3 أنها#3 لم#3 تجب#3 أو#3 كأنما#3 ملت#3 طول#3 الصمت#3 الذي#3 ألزمها#3 إياه#5 —#3 والصمت#3 أشق#5 على#3 النساء#3 منه#3 على#3 الرجال#3 —#3 فمالت#3 إليه#3 وحنت#5 عليه#3 وكفاها#3 على#3 السرير#3 لتعتمد#3 عليه#3 وقالت#3 أقول#3 إن#3 اسمي#3 ماري#3,0,4
381,فتصلبت#3 عضلات#3 وجهه#3 وانزوى#4 ما#3 بين#3 عينيه#3 وتضاغطت#5 شفتاه#3 هنيهة#5 قبل#3 أن#3 يقول#3 لها#3 نعم#3 سمعت#3,0,4
382,أرجو#3 ألا#3 تضعي#3 يدك#3 على#3 الفراش#3 فيتحرك#3,0,4
383,مؤقتا#3 على#3 الأقل#3,0,4
384,فرفعت#3 يديها#3 بسرعة#3 عن#3 السرير#3 وقد#3 أدركت#3 أن#3 صمته#3 تجلد#4,0,4
385,وأنه#3 يكابد#4 من#3 الألم#3 ما#3 يود#4 أن#3 يكتمه#3 لسبب#3 ما#5,0,4
386,ونهضت#3 وقد#3 حدثتها#3 نفسها#3 أن#3 خير#3 ما#3 تحسن#3 به#3 إليه#3 هو#3 أن#3 تدعه#5 وحده#4,0,4
387,وفطن#4 هو#3 أيضا#3 إلى#3 ما#3 خطر#5 لها#5 وأوما#4 إليها#3 بعينيه#3 فعادت#3 إلى#3 كرسيها#3 فقال#3 هل#3 تعلمين#3 أن#3 أهلي#3 يجهلون#4 أني#3 هنا#3,0,4
388,كلا#3,0,4
389,وبدا#4 عليها#3 شىء#3 من#3 الدهشة#3 فلم#3 تدر#3 ماذا#3 تقول#3 أكثر#3 من#3 كلا#3 ومضى#4 هو#3 في#3 كلامه#3 فقال#3 أرجو#3 أن#3 تغتفري#4 لي#4 ما#3 أنا#3 قائل#3,0,4
390,إن#3 وجودك#3 معي#3 الآن#4 على#3 الأقل#3 لا#3 يكاد#4 يجديني#4,0,4
391,وأنت#3 في#3 الخارج#3 أنفع#5 لى#3 منك#3 هنا#3,0,4
392,كم#3 الساعة#3 الآن#4,0,4
393,التاسعة#3 والربع#3,0,4
394,لا#3 يزال#3 إذا#3 في#3 الوقت#3 فسحة#3,0,4
395,إن#3 أخى#3 على#3 موعد#3 معي#3 هنا#3,0,4
396,وهو#3 لا#3 يعرف#3 شيئا#3 مما#3 حدث#3 ولا#3 يتوقعه#3,0,4
397,وكل#3 ما#3 أطلعته#3 عليه#3 هو#3 أني#3 سأعرض#3 نفسي#3 على#3 الدكتور#3,0,4
398,وأني#3 أحب#3 أن#3 يكون#3 معي#3,0,4
399,وسيحضر#3 بعد#3 قليل#3,0,4
400,والآن#4 افتحي#3 الدولاب#3 وناوليني#3 الورقة#3 التي#3 في#3 الجيب#3 الأيمن#3 من#3 سترتي#3,0,4
401,أشكرك#3,0,4
402,متى#3 جاء#3 أخى#3 فأطلعيه#3 على#3 الحقيقة#3 وهوني#4 عليه#3 الأمر#3 ما#3 استطعت#3,0,4
403,وإذا#3 طلب#3 أن#3 يراني#3 فقولي#3 له#3 إني#3 نائم#3 —#3 فإني#3 أخشى#3 أن#3 يكثر#3 من#3 الاسئلة#3 الفارغة#3 البلهاء#3,0,4
404,وأكدي#3 له#3 أني#3 كتبت#3 هذه#3 الورقة#3 بعد#3 أن#3 أفقت#3 من#3 العملية#3 وزال#3 عني#3 ألمها#3 وذلك#3 ليطمئن#3 قلبه#3 —#3 إنها#3 كذبة#3 ولكن#3 يكون#3 في#3 بعض#3 الأوقات#3 ضروريا#3,0,4
405,واطلبي#3 منه#3 أن#3 يعمل#3 بما#3 في#3 الورقة#3 حرفيا#4,0,4
406,أحسبني#3 أتكلم#3 أكثر#3 مما#3 يلزم#3 فهل#3 أستطيع#3 أن#3 أعتمد#3 على#3 ذكائك#3 وحسن#3 تصرفك#3,0,4
407,فطمأنته#3 وأكدت#3 له#3 أنها#3 ستؤدي#3 الرسالة#3 كما#3 يجب#3 أن#3 تؤدى#3 وسألته#3 قبل#3 أن#3 تنصرف#3 أله#3 حاجة#3 أخرى#3,0,4
408,نعم#3,0,4
409,أن#3 تعودي#3 قبل#3 خروجه#3 وتخبريني#3 بما#3 فعلت#3,0,4
410,ويمكنك#3 أن#3 تقولي#3 له#3 إنك#3 آتية#3 لترىء#5 أنائم#3 أنا#3 أم#3 مستيقظ#3,0,4
411,وهذا#3 من#3 قبيل#5 الاحتياط#4 حتى#3 أستطيع#3 أن#3 أصلح#3 ما#3 عساه#3 يقع#3 من#3 الخطأ#3 وحتى#3 أتوقى#5 ما#3 لا#3 أود#4 حدوثه#3,0,4
412,وجرى#3 كل#3 شيء#3 على#3 ما#3 رسم#3 زيارات#3 قليلة#3 قصيرة#3 يؤديها#3 له#3 أهله#3 وخاصة#3 خلصاءه#5,0,4
413,ووحدة#4 طويلة#4 تتخللها#4 فترات#3 جعلت#3 تطول#3 شيئا#3 فشيئا#3 تؤنسه#4 فيها#3 مارى#3 بمحضرها#5 وحديثها#3,0,4
414,فنشأت#3 بينهما#3 ألفة#3 وعلم#3 منها#3 أنها#3 سورية#3 الأصل#3 وأنها#3 تعلمت#3 في#3 إحدى#3 مدارس#3 الراهبات#4 في#3 سوريا#3 ثم#3 تزوجت#3 شابا#3 إيطاليا#3 جاء#3 بها#3 إلى#3 الإسكندرية#3 ولبثت#4 معه#3 ثلاث#3 سنين#3 قضى#4 نحبه#4 بعدها#3 وخلف#4 لها#3 طفلا#3,0,4
415,فزاولت#4 الحياكة#4 أولا#3 ثم#3 التمريض#3 وها#5 هى#5 ذي#3 إلى#3 جانبه#3,0,4
416,ومن#3 العسير#3 أن#3 يصف#3 المرء#3 ماري#3 هذه#3 وصفا#3 دقيقا#3,0,4
417,ولعل#3 من#3 المستحيل#3 أن#3 يستطيع#3 المرء#3 وصف#3 إنسان#3 ما#5 على#3 وجه#3 الدقة#4,0,4
418,ولكن#3 من#3 الممكن#3 أن#3 نقول#3 —#3 ومن#3 الممكن#3 أن#3 يصدق#3 القارئ#3 —#3 إن#3 ماري#3 كانت#3 تبدو#4 في#3 بعض#3 الأحيان#3 جميلة#3,0,4
419,وفي#3 بعض#3 الآخر#3 غير#3 جميلة#3,0,4
420,تبعا#3 لحالتها#3 الصحية#3 والنفسية#4,0,4
421,وندع#5 هذا#3 مع#3 ذلك#3 ونقول#3 عن#3 مظهرها#3 الجثماني#5 إنها#3 ذات#4 وجه#3 ناطق#3 دقيق#3 المعارف#5,0,4
422,وإن#3 لونها#3 أقرب#3 إلى#3 الشحوب#3,0,4
423,وإنها#3 ضامرة#4 الجسم#3,0,4
424,وإن#3 من#3 يراها#3 يخيل#4 إليه#4 أنها#3 ظمأى#3 كالعود#3 من#3 الزهر#3 انقطع#3 عنه#3 الماء#3,0,4
425,وإنها#3 لو#3 سقيت#3 من#3 هذا#3 الشراب#3 الذي#3 تقرأ#3 في#3 عينيها#3 ولونها#3 التياعها#5 إليه#3,0,4
426,لربت#5 واهتزت#3,0,4
427,والمرء#3 يستشف#4 في#4 وجهها#3 النزوع#5 إلى#5 انتظار#3 رأيك#3 قبل#3 أن#3 تفضي#5 إليك#5 برأيها#5 —#3 وإلى#3 انتظار#3 عملك#3 أيضا#3 على#3 الأرجح#3 قبل#3 أن#3 تقدم#4 هي#3 على#3 عمل#3,0,4
428,ومما#3 أكد#3 هذه#3 النزعة#5 فيها#3,0,4
429,مزاولتها#5 مهنة#5 التمريض#3,0,4
430,والمستشفى#3 —#3 كما#3 يسهل#3 أن#3 يدرك#3 القارئ#3 —#3 أشبه#3 ببقعة#3 معزولة#4 عن#3 العالم#3,0,4
431,أو#3 منتزعة#5 من#3 أحشائه#5,0,4
432,يكون#3 فيه#3 التفكير#3 أكثر#3 من#3 العمل#3,0,4
433,والقلق#3 والملل#3 أكثر#3 من#3 التفكير#3,0,4
434,ولا#3 يجري#3 التفكير#3 فيه#3,0,4
435,حين#3 يجرى#3,0,4
436,إلا#3 في#3 دائرة#3 ضيقة#3,0,4
437,وقلما#3 يؤدى#3 إلى#3 نتائج#3 خيالية#3,0,4
438,ولكنه#3 على#3 ذلك#3 مسرح#3 تمثل#3 عليه#3 روايات#3 تداني#4 في#3 جلالها#3 واتساقها#5 ووحدتها#4 أحيانا#3,0,4
439,خارجيات#3 سفوكليبس#3 وشكسبير#3,0,4
440,ويساعد#3 على#3 إكسابها#4 هذه#3 المزايا#5,0,4
441,تركز#5 العواطف#3 وشدة#3 توقف#3 بعض#3 الحيوات#3 على#3 بعض#3,0,4
442,وقد#3 خلق#3 إبراهيم#3 عطوفأ#3 أليفا#3,0,4
443,سريع#3 الإحساس#3 بالجمال#3,0,4
444,ليس#3 أقوى#3 من#3 نفسه#3 من#3 عواطف#3 الأدب#3 والحب#3,0,4
445,وخلقت#3 ماري#3 سمحة#5 النفس#3 رضية#3 الطباع#4,0,4
446,حساسة#3 كالوتر#4 المشدود#3,0,4
447,وشاءت#3 المقادير#5 أن#3 يتشابها#3 فيما#3 وقع#3 لهما#3,0,4
448,فهو#3 فقد#3 زوجته#3 وهي#3 فقدت#3 بعلها#4,0,4
449,وكل#3 من#3 الفقيدين#4 خلف#4 وراءه#3 طفلا#3,0,4
450,وفي#3 كلتا#3 النفسين#3 ذلك#3 الحنين#3 المخنوق#3 الذي#3 خلفه#4 موت#3 الفقيد#4,0,4
451,ولم#3 تجد#3 الحياة#3 بما#3 يطفئه#3 أو#3 يسكن#3 لاعجه#5,0,4
452,وكان#3 إبراهيم#3 على#3 حيائه#3,0,4
453,لا#3 يكاد#4 يألف#4 إنسانا#3 حتى#3 يفتح#3 له#3 قلبه#3,0,4
454,ويرسل#3 معه#3 نفسه#3 على#3 سجيتها#4,0,4
455,وقل#3 أن#3 يتبسط#3 لأول#3 وهلة#4 ولكنه#3 كان#3 صاحب#3 فكاهة#4 وعبث#4,0,4
456,وما#3 عرفته#3 امرأة#3 إلا#3 أعجبها#3 منه#3 ما#3 فيه#3 من#3 الدعابة#3,0,4
457,والفكاهة#4 من#3 أقصر#3 الطرق#3 إلى#3 قلوب#3 النساء#3,0,4
458,فلم#3 تمض#3 إلا#3 خمسة#3 أيام#3 حتى#3 كان#3 إبراهيم#3 قد#3 علق#3 ماري#3,0,4
459,وماري#3 قد#3 شغفت#5 بإبراهيم#5,0,4
460,وحتى#3 صارت#3 غرفة#3 المستشفى#3 فردوس#3 عاشقين#3 —#3 إذا#3 صدقت#3 الظواهر#3 —#3 وما#3 أكثر#3 ما#3 تلاقت#3 شفاههما#3 في#3 قبلات#3 فرحة#3 في#3 ذلك#3 الفردوس#3 المنزوى#4,0,4
461,الذي#3 يحسبه#3 الناس#3 مستشفي#3 فحسب#4,0,4
462,واستمرت#3 العلاقة#3 بينهما#3 بعد#3 أن#3 بارح#5 المستشفى#3 إلى#3 بيته#3,0,4
463,وكثرت#3 المحادثات#3 بينهم#3 بالتليفون#3 والمقابلات#3,0,4
464,غير#3 أن#3 الإرادة#3 التي#3 وهنت#4 مع#3 المرض#3,0,4
465,عادت#3 مع#3 الصحة#3,0,4
466,ففطن#4 إبراهيم#3 إلى#3 ما#3 في#3 علاقتهما#3 من#3 الجرح#3,0,4
467,وأدرك#3 أن#3 الأمر#3 يوشك#3 أن#3 ينقلب#3 مشكلا#4,0,4
468,ورأى#3 أنه#3 لا#3 يستطيع#3 أن#3 يرضاها#3 زوجة#3,0,4
469,وأنها#3 تطمح#3 ما#3 هو#3 أسمى#3 من#3 مرتبة#3 الخليلة#4,0,4
470,وهبها#5 لم#3 تطمع#4 فإن#3 ذلك#3 لا#3 يحل#3 مشكل#4 حياته#3,0,4
471,ولا#3 ينيله#3 مأربه#5 ولا#3 يبلغه#3 ما#3 يتمنى#3 من#3 السكون#3 إلى#3 الحب#3 المنزلي#3 الذي#3 لا#3 يعدل#5 به#3 شيئا#3,0,4
472,فخطر#5 له#5 أن#3 ينأى#5 عن#3 القاهرة#3 زمنا#3 عسى#3 أن#3 تطيب#3 نفسه#3 عنه#3,0,4
473,وأن#3 تروض#4 هي#3 نفسها#3 على#3 بعده#3,0,4
474,ولما#3 لم#3 يهده#3 التفكير#3 إلى#3 خير#3 من#3 ذلك#3,0,4
475,صمم#3 عليه#3 وشرع#4 في#3 إمضاء#5 هذا#3 العزم#4 على#3 توه#3,0,4
476,والتقيا#3 ليلة#3 سفره#3 وتنزها#3 قليلا#3 ولما#3 آن#3 أن#3 يفترقا#3 سألته#3 متى#3 نلتقي#3 غدا#3,0,4
477,ليس#3 غدا#3,0,4
478,فقالت#3 وهى#3 تبتسم#3 ولا#3 تدري#3 ما#3 عقد#3 النية#3 عليه#3 ماذا#3 يشغلك#4 عني#3 يا#3 برامينو#3,0,4
479,وكان#3 برامينو#3,0,4
480,اسمه#3 عندها#3 تناديه#3 به#3 حين#3 تداعبه#3,0,4
481,فأجابها#3 وهو#3 يتكلف#3 الابتسام#3 يشغلني#4 أني#3 مسافر#3,0,4
482,مسافر#3,0,4
